iter	Passed	Remaining
2901	561371	986172
2902	561576	985999
2903	561739	985751
2904	561904	985508
2905	562075	985275
2906	562299	985136
2907	562604	985138
2908	562876	985081
2909	563030	984819
2910	563212	984606
2911	563396	984396
2912	563626	984267
2913	563858	984140
2914	564080	983996
2915	564220	983709
2916	564370	983440
2917	564579	983273
2918	564787	983105
2919	564966	982887
2920	565174	982717
2921	565340	982476
2922	565520	982260
2923	565780	982182
2924	566025	982078
2925	566241	981923
2926	566414	981694
2927	566599	981487
2928	566785	981280
2929	566979	981087
2930	567157	980866
2931	567390	980741
2932	567610	980594
2933	567885	980541
2934	568089	980365
2935	568313	980225
2936	568541	980090
2937	568748	979920
2938	569019	979859
2939	569274	979772
2940	569570	979753
2941	569792	979609
2942	569989	979421
2943	570214	979280
2944	570429	979124
2945	570617	978920
2946	570863	978817
2947	571054	978617
2948	571276	978474
2949	571440	978228
2950	571664	978087
2951	571895	977956
2952	572107	977793
2953	572287	977577
2954	572462	977350
2955	572616	977090
2956	572828	976928
2957	573037	976759
2958	573266	976626
2959	573477	976461
2960	573697	976312
2961	573930	976185
2962	574091	975935
2963	574366	975880
2964	574577	975715
2965	574747	975481
2966	574944	975293
2967	575164	975144
2968	575385	974996
2969	575640	974905
2970	575939	974890
2971	576277	974941
2972	576496	974789
2973	576708	974625
2974	577034	974655
2975	577195	974405
2976	577404	974236
2977	577599	974044
2978	577855	973955
2979	578066	973789
2980	578291	973647
2981	578533	973535
2982	578785	973438
2983	578989	973261
2984	579178	973058
2985	579402	972914
2986	579587	972705
2987	579820	972577
2988	580067	972471
2989	580311	972361
2990	580503	972164
2991	580724	972015
2992	580946	971868
2993	581151	971691
2994	581338	971485
2995	581559	971336
2996	581841	971289
2997	582010	971053
2998	582237	970913
2999	582513	970856
3000	582714	970673
3001	582996	970625
3002	583223	970484
3003	583413	970284
3004	583639	970142
3005	583816	969919
3006	584044	969782
3007	584244	969597
3008	584468	969452
3009	584662	969257
3010	584881	969104
3011	585060	968884
3012	585248	968680
3013	585486	968558
3014	585698	968394
3015	585929	968259
3016	586153	968114
3017	586339	967907
3018	586578	967786
3019	586770	967588
3020	586991	967438
3021	587191	967252
3022	587438	967145
3023	587623	966936
3024	587828	966758
3025	588034	966584
3026	588225	966384
3027	588445	966231
3028	588685	966111
3029	588878	965915
3030	589093	965754
3031	589459	965842
3032	589653	965647
3033	589891	965524
3034	590078	965317
3035	590355	965258
3036	590589	965127
3037	590805	964968
3038	591055	964864
3039	591336	964811
3040	591589	964713
3041	591824	964584
3042	592013	964380
3043	592218	964202
3044	592423	964025
3045	592685	963940
3046	592859	963712
3047	593046	963506
3048	593262	963346
3049	593457	963152
3050	593696	963029
3051	593903	962854
3052	594067	962611
3053	594273	962435
3054	594470	962244
3055	594675	962066
3056	594901	961922
3057	595153	961820
3058	595319	961580
3059	595503	961368
3060	595702	961180
3061	595925	961032
3062	596087	960784
3063	596301	960621
3064	596479	960399
3065	596713	960268
3066	596865	960005
3067	597029	959762
3068	597227	959572
3069	597446	959417
3070	597676	959279
3071	597845	959044
3072	598062	958885
3073	598373	958877
3074	598557	958666
3075	598835	958604
3076	598999	958359
3077	599192	958162
3078	599384	957963
3079	599597	957798
3080	599825	957657
3081	600054	957516
3082	600255	957332
3083	600437	957117
3084	600671	956985
3085	600904	956851
3086	601136	956717
3087	601333	956524
3088	601569	956396
3089	601901	956420
3090	602102	956235
3091	602308	956057
3092	602497	955854
3093	602733	955723
3094	602961	955582
3095	603177	955420
3096	603370	955222
3097	603610	955100
3098	603848	954973
3099	604043	954777
3100	604242	954589
3101	604465	954439
3102	604692	954295
3103	604893	954110
3104	605148	954010
3105	605442	953971
3106	605686	953853
3107	605916	953713
3108	606176	953621
3109	606339	953376
3110	606577	953249
3111	606775	953059
3112	606969	952862
3113	607198	952719
3114	607408	952548
3115	607631	952398
3116	607864	952263
3117	608066	952078
3118	608211	951804
3119	608429	951645
3120	608611	951430
3121	608828	951270
3122	609085	951171
3123	609246	950923
3124	609436	950720
3125	609626	950517
3126	609847	950363
3127	610068	950209
3128	610299	950069
3129	610533	949935
3130	610743	949762
3131	610931	949557
3132	611158	949411
3133	611396	949284
3134	611694	949248
3135	611998	949222
3136	612299	949191
3137	612538	949064
3138	612712	948835
3139	612871	948584
3140	613026	948327
3141	613289	948236
3142	613465	948012
3143	613744	947946
3144	613946	947761
3145	614102	947506
3146	614292	947302
3147	614528	947169
3148	614774	947052
3149	614997	946900
3150	615342	946936
3151	615556	946769
3152	615801	946650
3153	615973	946419
3154	616197	946267
3155	616452	946164
3156	616675	946012
3157	616852	945788
3158	617066	945621
3159	617276	945449
3160	617504	945302
3161	617696	945102
3162	617856	944853
3163	618118	944760
3164	618263	944488
3165	618474	944316
3166	618673	944126
3167	618926	944019
3168	619231	943990
3169	619417	943781
3170	619633	943617
3171	619886	943509
3172	620127	943383
3173	620375	943267
3174	620560	943055
3175	620727	942817
3176	620941	942650
3177	621189	942534
3178	621373	942321
3179	621588	942155
3180	621795	941977
3181	622002	941800
3182	622176	941571
3183	622377	941385
3184	622572	941189
3185	622782	941014
3186	622976	940817
3187	623168	940617
3188	623373	940436
3189	623602	940291
3190	623847	940169
3191	624086	940040
3192	624241	939782
3193	624431	939579
3194	624672	939452
3195	624908	939318
3196	625073	939075
3197	625344	938994
3198	625635	938941
3199	625853	938779
3200	626065	938608
3201	626256	938406
3202	626463	938227
3203	626654	938026
3204	626899	937903
3205	627079	937685
3206	627316	937551
3207	627534	937390
3208	627833	937347
3209	628036	937162
3210	628196	936915
3211	628387	936712
3212	628612	936559
3213	628825	936390
3214	629102	936315
3215	629347	936193
3216	629556	936017
3217	629764	935840
3218	630018	935731
3219	630209	935528
3220	630509	935486
3221	630763	935378
3222	631041	935304
3223	631205	935060
3224	631446	934931
3225	631651	934750
3226	631825	934521
3227	632048	934367
3228	632248	934176
3229	632461	934006
3230	632639	933784
3231	632844	933602
3232	633049	933419
3233	633292	933294
3234	633475	933078
3235	633630	932823
3236	633820	932618
3237	634039	932457
3238	634285	932334
3239	634497	932163
3240	634666	931927
3241	634858	931725
3242	635063	931544
3243	635318	931434
3244	635532	931265
3245	635738	931084
3246	635965	930933
3247	636190	930781
3248	636449	930678
3249	636671	930519
3250	636894	930364
3251	637142	930244
3252	637343	930054
3253	637566	929898
3254	637750	929685
3255	637986	929547
3256	638222	929409
3257	638452	929263
3258	638676	929109
3259	638839	928864
3260	639194	928900
3261	639393	928708
3262	639607	928538
3263	639846	928404
3264	640094	928283
3265	640271	928061
3266	640521	927941
3267	640743	927783
3268	641000	927675
3269	641170	927442
3270	641383	927270
3271	641556	927041
3272	641758	926853
3273	641965	926674
3274	642211	926548
3275	642483	926462
3276	642779	926410
3277	643018	926276
3278	643248	926128
3279	643474	925975
3280	643648	925747
3281	643818	925513
3282	643977	925264
3283	644211	925122
3284	644443	924977
3285	644612	924741
3286	644805	924541
3287	645045	924407
3288	645248	924222
3289	645406	923971
3290	645617	923796
3291	645829	923622
3292	646044	923453
3293	646269	923298
3294	646466	923103
3295	646635	922868
3296	646855	922705
3297	647072	922539
3298	647286	922368
3299	647506	922206
3300	647739	922061
3301	647891	921802
3302	648135	921675
3303	648415	921597
3304	648639	921440
3305	648835	921243
3306	649059	921087
3307	649254	920889
3308	649473	920724
3309	649713	920590
3310	649958	920464
3311	650222	920363
3312	650431	920184
3313	650652	920023
3314	650833	919804
3315	651051	919639
3316	651310	919532
3317	651483	919302
3318	651769	919233
3319	651994	919076
3320	652155	918830
3321	652387	918683
3322	652583	918486
3323	652828	918358
3324	653022	918159
3325	653256	918015
3326	653468	917841
3327	653741	917753
3328	654009	917656
3329	654291	917579
3330	654465	917351
3331	654700	917209
3332	654893	917007
3333	655088	916809
3334	655244	916556
3335	655474	916407
3336	655719	916278
3337	655979	916170
3338	656169	915964
3339	656400	915816
3340	656584	915602
3341	656803	915436
3342	657038	915293
3343	657281	915161
3344	657497	914993
3345	657744	914866
3346	657989	914736
3347	658179	914530
3348	658435	914416
3349	658695	914308
3350	658933	914169
3351	659171	914029
3352	659394	913870
3353	659636	913736
3354	659872	913594
3355	660058	913383
3356	660239	913163
3357	660387	912900
3358	660615	912746
3359	660804	912539
3360	661051	912411
3361	661251	912219
3362	661426	911993
3363	661646	911828
3364	661840	911629
3365	662060	911464
3366	662262	911274
3367	662491	911122
3368	662749	911009
3369	663098	911022
3370	663295	910825
3371	663514	910659
3372	663736	910498
3373	664009	910405
3374	664241	910256
3375	664514	910164
3376	664735	910001
3377	664903	909764
3378	665106	909575
3379	665295	909368
3380	665540	909237
3381	665724	909022
3382	665899	908796
3383	666078	908575
3384	666295	908405
3385	666517	908243
3386	666724	908059
3387	666906	907843
3388	667082	907617
3389	667293	907440
3390	667537	907307
3391	667765	907153
3392	667985	906987
3393	668196	906810
3394	668386	906603
3395	668664	906516
3396	668900	906372
3397	669177	906284
3398	669418	906147
3399	669695	906058
3400	669994	905999
3401	670285	905930
3402	670485	905736
3403	670702	905566
3404	670915	905390
3405	671078	905148
3406	671324	905016
3407	671558	904869
3408	671790	904719
3409	671993	904531
3410	672199	904345
3411	672450	904221
3412	672656	904036
3413	672856	903842
3414	673041	903630
3415	673274	903480
3416	673621	903484
3417	673832	903306
3418	674060	903149
3419	674272	902973
3420	674501	902818
3421	674691	902612
3422	674901	902432
3423	675160	902317
3424	675417	902200
3425	675672	902080
3426	675883	901901
3427	676091	901718
3428	676290	901523
3429	676533	901387
3430	676748	901212
3431	676976	901057
3432	677247	900958
3433	677464	900786
3434	677735	900688
3435	677905	900454
3436	678107	900263
3437	678302	900062
3438	678476	899835
3439	678656	899614
3440	678821	899374
3441	679061	899233
3442	679251	899026
3443	679457	898841
3444	679701	898704
3445	679901	898511
3446	680144	898375
3447	680352	898191
3448	680578	898032
3449	680777	897837
3450	680971	897635
3451	681155	897420
3452	681383	897263
3453	681629	897129
3454	681899	897028
3455	682098	896832
3456	682381	896748
3457	682612	896595
3458	682850	896451
3459	683032	896233
3460	683193	895988
3461	683375	895770
3462	683629	895647
3463	683812	895431
3464	684002	895224
3465	684216	895048
3466	684469	894923
3467	684739	894820
3468	685137	894885
3469	685334	894687
3470	685594	894571
3471	685761	894333
3472	685993	894181
3473	686229	894034
3474	686466	893887
3475	686641	893660
3476	686814	893431
3477	687013	893235
3478	687224	893056
3479	687425	892863
3480	687674	892731
3481	687933	892614
3482	688159	892453
3483	688350	892247
3484	688541	892041
3485	688802	891926
3486	689130	891897
3487	689323	891693
3488	689566	891554
3489	689813	891420
3490	690006	891217
3491	690175	890982
3492	690409	890831
3493	690677	890725
3494	690918	890582
3495	691059	890311
3496	691272	890134
3497	691511	889989
3498	691719	889804
3499	691943	889641
3500	692160	889468
3501	692366	889282
3502	692601	889131
3503	692815	888954
3504	693041	888793
3505	693298	888672
3506	693516	888500
3507	693748	888345
3508	693927	888124
3509	694247	888082
3510	694522	887984
3511	694758	887834
3512	695015	887712
3513	695237	887545
3514	695454	887371
3515	695650	887171
3516	695871	887003
3517	696025	886750
3518	696347	886710
3519	696562	886533
3520	696779	886360
3521	696943	886119
3522	697171	885960
3523	697377	885772
3524	697607	885615
3525	697835	885455
3526	698032	885257
3527	698274	885114
3528	698496	884947
3529	698717	884778
3530	698953	884627
3531	699198	884490
3532	699446	884355
3533	699663	884182
3534	699976	884128
3535	700230	884001
3536	700516	883913
3537	700732	883738
3538	700965	883584
3539	701149	883368
3540	701343	883166
3541	701532	882956
3542	701750	882783
3543	701948	882585
3544	702176	882424
3545	702352	882199
3546	702516	881958
3547	702716	881762
3548	702926	881579
3549	703147	881410
3550	703341	881206
3551	703587	881068
3552	703768	880849
3553	704026	880727
3554	704240	880548
3555	704429	880338
3556	704608	880116
3557	704788	879896
3558	705006	879722
3559	705170	879482
3560	705368	879284
3561	705554	879070
3562	705768	878892
3563	705951	878676
3564	706154	878484
3565	706396	878340
3566	706756	878344
3567	707018	878224
3568	707328	878165
3569	707619	878082
3570	707881	877963
3571	708096	877786
3572	708265	877551
3573	708484	877378
3574	708708	877212
3575	708962	877083
3576	709172	876899
3577	709463	876816
3578	709688	876650
3579	709919	876492
3580	710143	876326
3581	710371	876164
3582	710603	876007
3583	710841	875857
3584	711085	875716
3585	711292	875528
3586	711514	875359
3587	711790	875255
3588	712004	875076
3589	712251	874938
3590	712547	874859
3591	712818	874751
3592	713051	874593
3593	713234	874377
3594	713476	874231
3595	713652	874005
3596	713881	873845
3597	714150	873732
3598	714366	873555
3599	714511	873292
3600	714764	873159
3601	714996	873002
3602	715178	872783
3603	715401	872614
3604	715641	872467
3605	715907	872351
3606	716170	872230
3607	716385	872052
3608	716569	871835
3609	716810	871689
3610	716995	871473
3611	717354	871470
3612	717558	871278
3613	717740	871059
3614	717987	870919
3615	718216	870757
3616	718513	870678
3617	718747	870523
3618	719010	870401
3619	719231	870230
3620	719423	870023
3621	719686	869902
3622	719940	869770
3623	720188	869632
3624	720459	869519
3625	720631	869288
3626	720864	869131
3627	721100	868978
3628	721305	868786
3629	721504	868588
3630	721728	868419
3631	721945	868243
3632	722216	868130
3633	722447	867970
3634	722645	867771
3635	722850	867579
3636	723122	867468
3637	723333	867284
3638	723531	867084
3639	723761	866923
3640	723983	866752
3641	724233	866614
3642	724480	866473
3643	724762	866374
3644	724980	866197
3645	725284	866124
3646	725536	865989
3647	725722	865774
3648	725957	865618
3649	726149	865410
3650	726375	865244
3651	726613	865091
3652	726813	864894
3653	727018	864701
3654	727225	864513
3655	727407	864294
3656	727764	864282
3657	727973	864095
3658	728169	863892
3659	728386	863715
3660	728553	863478
3661	728762	863291
3662	728989	863125
3663	729167	862901
3664	729388	862728
3665	729655	862609
3666	729917	862484
3667	730137	862310
3668	730361	862140
3669	730596	861983
3670	730789	861778
3671	731050	861652
3672	731288	861499
3673	731464	861273
3674	731656	861065
3675	731842	860850
3676	732060	860673
3677	732298	860520
3678	732535	860365
3679	732702	860129
3680	732885	859911
3681	733106	859738
3682	733340	859578
3683	733529	859368
3684	733794	859246
3685	734092	859163
3686	734417	859111
3687	734641	858941
3688	734921	858836
3689	735139	858659
3690	735376	858503
3691	735610	858345
3692	735855	858199
3693	736040	857983
3694	736278	857828
3695	736543	857706
3696	736773	857543
3697	737023	857402
3698	737179	857153
3699	737369	856942
3700	737580	856757
3701	737806	856588
3702	738179	856591
3703	738368	856379
3704	738668	856297
3705	738933	856174
3706	739207	856061
3707	739473	855938
3708	739692	855762
3709	739928	855604
3710	740146	855426
3711	740392	855281
3712	740646	855145
3713	740876	854980
3714	741139	854853
3715	741360	854678
3716	741570	854491
3717	741795	854322
3718	742023	854155
3719	742261	853999
3720	742494	853838
3721	742757	853712
3722	742993	853554
3723	743250	853420
3724	743543	853328
3725	743781	853172
3726	744036	853037
3727	744285	852894
3728	744505	852717
3729	744743	852561
3730	744926	852342
3731	745128	852145
3732	745347	851968
3733	745570	851795
3734	745776	851602
3735	746013	851446
3736	746220	851254
3737	746451	851090
3738	746672	850914
3739	746918	850767
3740	747200	850662
3741	747454	850523
3742	747701	850377
3743	747928	850209
3744	748180	850069
3745	748546	850058
3746	748842	849967
3747	749056	849782
3748	749217	849539
3749	749424	849348
3750	749637	849162
3751	749841	848968
3752	750063	848793
3753	750265	848595
3754	750518	848455
3755	750761	848303
3756	750984	848130
3757	751157	847900
3758	751377	847723
3759	751644	847599
3760	751869	847427
3761	752117	847281
3762	752332	847098
3763	752559	846929
3764	752778	846750
3765	753055	846637
3766	753263	846446
3767	753544	846337
3768	753772	846169
3769	754054	846061
3770	754293	845904
3771	754499	845711
3772	754746	845564
3773	754967	845387
3774	755163	845182
3775	755382	845004
3776	755602	844826
3777	755832	844659
3778	756045	844474
3779	756265	844296
3780	756465	844095
3781	756701	843936
3782	756898	843732
3783	757118	843554
3784	757308	843343
3785	757572	843214
3786	757769	843011
3787	757987	842830
3788	758195	842639
3789	758431	842479
3790	758813	842481
3791	759033	842302
3792	759238	842108
3793	759488	841963
3794	759735	841814
3795	759997	841683
3796	760239	841529
3797	760463	841355
3798	760704	841200
3799	760950	841050
3800	761182	840885
3801	761363	840663
3802	761584	840486
3803	761807	840311
3804	762061	840170
3805	762253	839960
3806	762484	839794
3807	762736	839651
3808	762999	839519
3809	763228	839351
3810	763475	839201
3811	763692	839020
3812	763899	838826
3813	764152	838684
3814	764446	838587
3815	764663	838404
3816	764955	838304
3817	765164	838113
3818	765359	837907
3819	765629	837782
3820	765832	837585
3821	766099	837457
3822	766313	837271
3823	766568	837130
3824	766778	836941
3825	767059	836828
3826	767258	836626
3827	767464	836432
3828	767681	836249
3829	767899	836067
3830	768153	835925
3831	768342	835713
3832	768594	835568
3833	768826	835401
3834	769223	835414
3835	769454	835247
3836	769645	835036
3837	769902	834896
3838	770189	834789
3839	770480	834687
3840	770682	834487
3841	770884	834289
3842	771117	834123
3843	771358	833965
3844	771600	833810
3845	771829	833640
3846	772053	833464
3847	772255	833265
3848	772490	833101
3849	772691	832901
3850	772848	832652
3851	773063	832467
3852	773268	832271
3853	773500	832104
3854	773683	831885
3855	773923	831727
3856	774160	831565
3857	774380	831385
3858	774633	831241
3859	774886	831095
3860	775166	830979
3861	775470	830889
3862	775741	830764
3863	775996	830621
3864	776187	830410
3865	776420	830244
3866	776618	830039
3867	776840	829861
3868	777041	829661
3869	777499	829734
3870	777678	829510
3871	777929	829363
3872	778209	829246
3873	778440	829077
3874	778675	828912
3875	778978	828820
3876	779191	828631
3877	779428	828469
3878	779789	828438
3879	780063	828315
3880	780263	828113
3881	780506	827955
3882	780774	827825
3883	781039	827692
3884	781373	827632
3885	781683	827546
3886	781986	827453
3887	782267	827336
3888	782537	827208
3889	782806	827078
3890	782997	826866
3891	783234	826702
3892	783485	826554
3893	783765	826436
3894	783992	826261
3895	784258	826128
3896	784500	825970
3897	784741	825810
3898	784960	825628
3899	785155	825419
3900	785374	825237
3901	785610	825072
3902	785883	824946
3903	786137	824800
3904	786337	824597
3905	786585	824444
3906	786751	824205
3907	787002	824057
3908	787270	823925
3909	787529	823784
3910	787832	823688
3911	788101	823558
3912	788359	823416
3913	788531	823183
3914	788789	823041
3915	789174	823031
3916	789430	822886
3917	789658	822712
3918	789888	822540
3919	790088	822336
3920	790301	822147
3921	790576	822021
3922	790827	821872
3923	791022	821663
3924	791320	821561
3925	791536	821374
3926	791730	821166
3927	791945	820977
3928	792164	820794
3929	792373	820600
3930	792587	820412
3931	792801	820222
3932	793053	820072
3933	793375	819996
3934	793678	819899
3935	793914	819733
3936	794135	819550
3937	794377	819391
3938	794575	819185
3939	794837	819045
3940	795050	818855
3941	795338	818743
3942	795526	818527
3943	795760	818358
3944	795954	818148
3945	796190	817981
3946	796431	817820
3947	796658	817644
3948	796879	817461
3949	797052	817231
3950	797216	816990
3951	797366	816736
3952	797578	816544
3953	797843	816407
3954	798094	816255
3955	798551	816315
3956	798777	816138
3957	799159	816120
3958	799438	815997
3959	799775	815932
3960	800047	815802
3961	800276	815627
3962	800469	815416
3963	800716	815260
3964	800914	815054
3965	801135	814871
3966	801388	814721
3967	801646	814576
3968	801882	814409
3969	802108	814231
3970	802329	814047
3971	802563	813878
3972	802818	813730
3973	803061	813569
3974	803318	813422
3975	803568	813269
3976	803836	813134
3977	804047	812941
3978	804320	812810
3979	804544	812629
3980	805028	812712
3981	805260	812540
3982	805461	812337
3983	805729	812201
3984	805961	812028
3985	806198	811861
3986	806460	811719
3987	806714	811569
3988	807001	811452
3989	807260	811306
3990	807526	811168
3991	807747	810984
3992	808064	810897
3993	808261	810690
3994	808504	810528
3995	808748	810367
3996	808965	810179
3997	809234	810044
3998	809478	809883
3999	809758	809758
4000	810224	809819
4001	810482	809672
4002	810703	809488
4003	810913	809293
4004	811145	809120
4005	811398	808968
4006	811648	808812
4007	811825	808584
4008	812080	808434
4009	812342	808290
4010	812569	808112
4011	812814	807952
4012	813054	807786
4013	813282	807609
4014	813684	807604
4015	813957	807471
4016	814209	807318
4017	814482	807185
4018	814699	806996
4019	814876	806768
4020	815132	806617
4021	815365	806445
4022	815616	806290
4023	815869	806137
4024	816125	805986
4025	816404	805859
4026	816583	805633
4027	816854	805497
4028	817091	805328
4029	817504	805332
4030	817726	805148
4031	817917	804934
4032	818198	804808
4033	818430	804634
4034	818633	804431
4035	818809	804202
4036	819012	803999
4037	819203	803785
4038	819411	803587
4039	819674	803443
4040	819887	803249
4041	820186	803141
4042	820398	802947
4043	820609	802752
4044	820835	802572
4045	821070	802400
4046	821264	802189
4047	821452	801971
4048	821716	801828
4049	821951	801656
4050	822204	801502
4051	822529	801417
4052	822852	801332
4053	823031	801106
4054	823326	800992
4055	823597	800855
4056	824110	800953
4057	824369	800804
4058	824627	800654
4059	824941	800559
4060	825136	800347
4061	825363	800167
4062	825598	799995
4063	825877	799865
4064	826132	799712
4065	826374	799546
4066	826632	799396
4067	826895	799251
4068	827136	799084
4069	827411	798950
4070	828083	799199
4071	828328	799035
4072	828570	798869
4073	828790	798682
4074	829090	798571
4075	829335	798408
4076	829518	798185
4077	829720	797980
4078	829993	797843
4079	830212	797654
4080	830447	797482
4081	830716	797341
4082	830977	797192
4083	831225	797032
4084	831466	796864
4085	831718	796707
4086	831993	796572
4087	832219	796390
4088	832521	796280
4089	832755	796106
4090	833012	795953
4091	833541	796060
4092	833802	795911
4093	833998	795700
4094	834248	795541
4095	834488	795371
4096	834766	795238
4097	834975	795039
