iter	RMSE
3218	4873.617206
3219	4873.607075
3220	4873.599694
3221	4873.590746
3222	4873.538844
3223	4873.533535
3224	4873.526138
3225	4873.486619
3226	4873.276771
3227	4873.172299
3228	4873.149228
3229	4873.120056
3230	4872.897054
3231	4872.887359
3232	4872.877898
3233	4872.869738
3234	4872.777862
3235	4872.534196
3236	4872.390768
3237	4872.380219
3238	4872.355205
3239	4872.344214
3240	4872.335543
3241	4872.114479
3242	4872.095871
3243	4872.088522
3244	4872.074369
3245	4871.980241
3246	4871.972006
3247	4871.76351
3248	4871.738941
3249	4871.726337
3250	4871.718234
3251	4871.711303
3252	4871.678854
3253	4871.670497
3254	4871.521613
3255	4871.485718
3256	4871.477673
3257	4871.467478
3258	4871.40455
3259	4871.191828
3260	4871.16636
3261	4871.099577
3262	4870.942542
3263	4870.928602
3264	4870.91705
3265	4870.713168
3266	4870.700466
3267	4870.635313
3268	4870.623079
3269	4870.381458
3270	4870.348108
3271	4870.135122
3272	4870.074106
3273	4870.059548
3274	4870.048349
3275	4869.937817
3276	4869.908301
3277	4869.901012
3278	4869.873514
3279	4869.806262
3280	4869.798795
3281	4869.791592
3282	4869.550695
3283	4869.531151
3284	4869.495719
3285	4869.279701
3286	4869.271024
3287	4869.262589
3288	4869.251187
3289	4869.010851
3290	4868.994407
3291	4868.760509
3292	4868.751162
3293	4868.742631
3294	4868.681474
3295	4868.675148
3296	4868.663042
3297	4868.650373
3298	4868.63278
3299	4868.407143
3300	4868.350126
3301	4868.343918
3302	4868.31474
3303	4868.299999
3304	4868.287558
3305	4868.281476
3306	4868.234931
3307	4868.220852
3308	4868.211501
3309	4868.131243
3310	4868.123746
3311	4868.117022
3312	4868.075915
3313	4868.061958
3314	4867.849455
3315	4867.839826
3316	4867.831351
3317	4867.826964
3318	4867.793442
3319	4867.784156
3320	4867.5448
3321	4867.531195
3322	4867.517148
3323	4867.505119
3324	4867.499212
3325	4867.494342
3326	4867.484659
3327	4867.477682
3328	4867.288364
3329	4867.28165
3330	4867.2585
3331	4867.243732
3332	4867.036878
3333	4867.030979
3334	4866.827308
3335	4866.81347
3336	4866.808376
3337	4866.802604
3338	4866.728044
3339	4866.670931
3340	4866.661008
3341	4866.44573
3342	4866.410027
3343	4866.400377
3344	4866.392832
3345	4866.38633
3346	4866.195595
3347	4866.185788
3348	4866.175428
3349	4866.169661
3350	4866.161711
3351	4866.10404
3352	4866.05946
3353	4866.034109
3354	4865.980399
3355	4865.970277
3356	4865.764436
3357	4865.5559
3358	4865.550441
3359	4865.54566
3360	4865.488674
3361	4865.453126
3362	4865.250206
3363	4865.242181
3364	4865.028603
3365	4864.877508
3366	4864.802175
3367	4864.775421
3368	4864.767069
3369	4864.751554
3370	4864.658985
3371	4864.567919
3372	4864.528226
3373	4864.518445
3374	4864.313715
3375	4864.240583
3376	4864.23034
3377	4864.025946
3378	4863.942279
3379	4863.935751
3380	4863.928853
3381	4863.920568
3382	4863.718866
3383	4863.68305
3384	4863.671594
3385	4863.641506
3386	4863.63139
3387	4863.630286
3388	4863.62549
3389	4863.577354
3390	4863.566287
3391	4863.5573
3392	4863.523344
3393	4863.478606
3394	4863.469596
3395	4863.393366
3396	4863.384269
3397	4863.365391
3398	4863.317398
3399	4863.31114
3400	4863.303439
3401	4863.290135
3402	4863.283576
3403	4863.275698
3404	4863.262335
3405	4863.026386
3406	4863.013244
3407	4863.006443
3408	4862.934827
3409	4862.857413
3410	4862.852222
3411	4862.828665
3412	4862.82383
3413	4862.610833
3414	4862.46677
3415	4862.459621
3416	4862.423865
3417	4862.413676
3418	4862.347736
3419	4862.339826
3420	4862.329031
3421	4862.321389
3422	4862.277161
3423	4862.270688
3424	4862.264158
3425	4862.15246
3426	4861.91739
3427	4861.704345
3428	4861.673292
3429	4861.669162
3430	4861.599182
3431	4861.583334
3432	4861.542023
3433	4861.527439
3434	4861.455389
3435	4861.241457
3436	4861.236024
3437	4861.230671
3438	4861.225464
3439	4860.991803
3440	4860.786781
3441	4860.734162
3442	4860.527945
3443	4860.318116
3444	4860.309941
3445	4860.249499
3446	4860.201972
3447	4860.194566
3448	4860.181822
3449	4860.113652
3450	4860.105819
3451	4860.094317
3452	4860.035546
3453	4860.027746
3454	4859.948708
3455	4859.715616
3456	4859.707218
3457	4859.652408
3458	4859.596831
3459	4859.590344
3460	4859.583727
3461	4859.573685
3462	4859.568349
3463	4859.563055
3464	4859.510807
3465	4859.494512
3466	4859.481763
3467	4859.473938
3468	4859.46768
3469	4859.262806
3470	4859.172042
3471	4859.088824
3472	4859.049452
3473	4859.039275
3474	4858.989545
3475	4858.915321
3476	4858.718553
3477	4858.656582
3478	4858.579629
3479	4858.4528
3480	4858.443374
3481	4858.429186
3482	4858.410182
3483	4858.35798
3484	4858.352463
3485	4858.312433
3486	4858.301302
3487	4858.265826
3488	4858.260933
3489	4858.254338
3490	4858.208218
3491	4857.998448
3492	4857.968518
3493	4857.896909
3494	4857.871053
3495	4857.771967
3496	4857.622031
3497	4857.614027
3498	4857.605535
3499	4857.593549
3500	4857.517186
3501	4857.511188
3502	4857.501768
3503	4857.48634
3504	4857.444309
3505	4857.434094
3506	4857.409444
3507	4857.398889
3508	4857.198761
3509	4857.189958
3510	4857.183943
3511	4857.167861
3512	4857.159994
3513	4857.126976
3514	4857.114018
3515	4857.026638
3516	4857.02171
3517	4856.819353
3518	4856.767877
3519	4856.722186
3520	4856.673354
3521	4856.638497
3522	4856.432529
3523	4856.405246
3524	4856.397773
3525	4856.223837
3526	4856.213612
3527	4856.206487
3528	4856.189037
3529	4856.147822
3530	4856.092661
3531	4856.068175
3532	4856.062022
3533	4856.027694
3534	4856.022526
3535	4856.00547
3536	4855.998852
3537	4855.989393
3538	4855.981451
3539	4855.913909
3540	4855.902682
3541	4855.692059
3542	4855.685192
3543	4855.54306
3544	4855.524412
3545	4855.518221
3546	4855.288454
3547	4855.275782
3548	4855.268991
3549	4855.226289
3550	4855.172296
3551	4855.143492
3552	4855.130148
3553	4855.106326
3554	4854.92951
3555	4854.921777
3556	4854.908206
3557	4854.831527
3558	4854.737273
3559	4854.536497
3560	4854.523549
3561	4854.473937
3562	4854.415028
3563	4854.408132
3564	4854.395883
3565	4854.390047
3566	4854.385649
3567	4854.282247
3568	4854.276965
3569	4854.25719
3570	4854.249735
3571	4854.194804
3572	4854.188393
3573	4854.144047
3574	4854.13559
3575	4854.105507
3576	4854.04162
3577	4854.017901
3578	4853.977193
3579	4853.919094
3580	4853.894709
3581	4853.889326
3582	4853.801688
3583	4853.793107
3584	4853.787516
3585	4853.779652
3586	4853.730841
3587	4853.724775
3588	4853.674452
3589	4853.663278
3590	4853.655254
3591	4853.616675
3592	4853.564672
3593	4853.557167
3594	4853.547844
3595	4853.480712
3596	4853.439082
3597	4853.415595
3598	4853.40432
3599	4853.295421
3600	4853.289858
3601	4853.283118
3602	4853.261053
3603	4853.094302
3604	4853.084592
3605	4853.078766
3606	4853.073074
3607	4853.068151
3608	4853.056933
3609	4853.051726
3610	4853.040968
3611	4853.035468
3612	4852.942473
3613	4852.745527
3614	4852.740264
3615	4852.731975
3616	4852.721113
3617	4852.551312
3618	4852.541373
3619	4852.535491
3620	4852.529755
3621	4852.520344
3622	4852.511536
3623	4852.481026
3624	4852.464511
3625	4852.26299
3626	4852.256556
3627	4852.247643
3628	4852.225768
3629	4852.030382
3630	4851.916194
3631	4851.842836
3632	4851.835869
3633	4851.831144
3634	4851.813989
3635	4851.738342
3636	4851.732653
3637	4851.679244
3638	4851.479758
3639	4851.463413
3640	4851.362377
3641	4851.352789
3642	4851.346842
3643	4851.293301
3644	4851.087865
3645	4850.990445
3646	4850.961576
3647	4850.924056
3648	4850.859493
3649	4850.80904
3650	4850.804093
3651	4850.735387
3652	4850.684479
3653	4850.673925
3654	4850.667791
3655	4850.530898
3656	4850.524508
3657	4850.471344
3658	4850.461651
3659	4850.410276
3660	4850.390033
3661	4850.19219
3662	4850.186824
3663	4850.174347
3664	4849.969676
3665	4849.958883
3666	4849.906031
3667	4849.765894
3668	4849.759868
3669	4849.737733
3670	4849.53366
3671	4849.529685
3672	4849.518217
3673	4849.508229
3674	4849.480798
3675	4849.471549
3676	4849.465407
3677	4849.456458
3678	4849.448336
3679	4849.222758
3680	4849.168728
3681	4849.162037
3682	4849.155314
3683	4849.151187
3684	4849.12103
3685	4849.036275
3686	4849.022806
3687	4849.014325
3688	4848.998568
3689	4848.994122
3690	4848.927202
3691	4848.919034
3692	4848.907385
3693	4848.902846
3694	4848.898629
3695	4848.885891
3696	4848.858364
3697	4848.806625
3698	4848.58149
3699	4848.392507
3700	4848.353203
3701	4848.34828
3702	4848.341255
3703	4848.336059
3704	4848.3139
3705	4848.246002
3706	4848.130516
3707	4848.120984
3708	4848.113677
3709	4848.10546
3710	4848.096774
3711	4848.056234
3712	4848.044506
3713	4847.996412
3714	4847.936679
3715	4847.923863
3716	4847.91984
3717	4847.914809
3718	4847.900015
3719	4847.849748
3720	4847.829194
3721	4847.824169
3722	4847.790909
3723	4847.780434
3724	4847.679083
3725	4847.624546
3726	4847.615668
3727	4847.608888
3728	4847.60272
3729	4847.552486
3730	4847.498675
3731	4847.490839
3732	4847.48464
3733	4847.435556
3734	4847.42832
3735	4847.420781
3736	4847.412476
3737	4847.400823
3738	4847.348271
3739	4847.337387
3740	4847.322149
3741	4847.316319
3742	4847.285846
3743	4847.277114
3744	4847.271094
3745	4847.266787
3746	4847.259797
3747	4847.192088
3748	4846.967984
3749	4846.893676
3750	4846.839692
3751	4846.773912
3752	4846.648511
3753	4846.638519
3754	4846.565526
3755	4846.554512
3756	4846.547911
3757	4846.354932
3758	4846.347462
3759	4846.275332
3760	4846.269938
3761	4846.25556
3762	4846.247936
3763	4846.243689
3764	4846.209733
3765	4846.206185
3766	4846.170413
3767	4846.161841
3768	4846.153808
3769	4846.104622
3770	4846.071635
3771	4846.067689
3772	4846.06087
3773	4846.057147
3774	4846.050268
3775	4846.046714
3776	4845.986364
3777	4845.964079
3778	4845.956583
3779	4845.906588
3780	4845.883753
3781	4845.875792
3782	4845.868307
3783	4845.852095
3784	4845.695237
3785	4845.676458
3786	4845.605279
3787	4845.600871
3788	4845.593551
3789	4845.564484
3790	4845.555636
3791	4845.495124
3792	4845.480885
3793	4845.465194
3794	4845.391088
3795	4845.378857
3796	4845.345214
3797	4845.334746
3798	4845.330797
3799	4845.274488
3800	4845.265697
3801	4845.073354
3802	4845.012282
3803	4845.007986
3804	4845.001163
3805	4844.992714
3806	4844.987847
3807	4844.963287
3808	4844.932605
3809	4844.929207
3810	4844.901645
3811	4844.889884
3812	4844.710418
3813	4844.705406
3814	4844.618517
3815	4844.611082
3816	4844.588695
3817	4844.571404
3818	4844.501769
3819	4844.494055
3820	4844.42854
3821	4844.422771
3822	4844.262581
3823	4844.2576
3824	4844.152593
3825	4844.134927
3826	4844.130149
3827	4844.123093
3828	4844.103611
3829	4844.044183
3830	4844.037482
3831	4843.850235
3832	4843.842888
3833	4843.838166
3834	4843.832481
3835	4843.801167
3836	4843.773831
3837	4843.769639
3838	4843.762473
3839	4843.7224
3840	4843.580638
3841	4843.520156
3842	4843.488316
3843	4843.476307
3844	4843.404184
3845	4843.35581
3846	4843.311282
3847	4843.257957
3848	4843.215998
3849	4843.200088
3850	4843.19499
3851	4843.131837
3852	4843.081806
3853	4843.039087
3854	4843.029699
3855	4843.015472
3856	4842.985361
3857	4842.911879
3858	4842.893816
3859	4842.885369
3860	4842.880039
3861	4842.87278
3862	4842.820804
3863	4842.792643
3864	4842.64004
3865	4842.618364
3866	4842.608806
3867	4842.506985
3868	4842.308525
3869	4842.25755
3870	4842.250915
3871	4842.201202
3872	4842.184689
3873	4842.177977
3874	4842.103923
3875	4841.958525
3876	4841.875418
3877	4841.782823
3878	4841.590578
3879	4841.584156
3880	4841.534548
3881	4841.526001
3882	4841.516207
3883	4841.513443
3884	4841.508528
3885	4841.500979
3886	4841.464433
3887	4841.451972
3888	4841.446368
3889	4841.439297
3890	4841.254727
3891	4841.164779
3892	4841.16094
3893	4841.131969
3894	4841.066941
3895	4841.053289
3896	4841.008179
3897	4840.981683
3898	4840.951525
3899	4840.949013
3900	4840.865244
3901	4840.859628
3902	4840.853011
3903	4840.843949
3904	4840.801108
3905	4840.665063
3906	4840.64341
3907	4840.613038
3908	4840.603173
3909	4840.54973
3910	4840.541997
3911	4840.536175
3912	4840.507103
3913	4840.502681
3914	4840.409979
3915	4840.399218
3916	4840.390137
3917	4840.213804
3918	4840.132869
3919	4840.098981
3920	4840.083235
3921	4840.077404
3922	4840.066765
3923	4840.056376
3924	4840.039302
3925	4839.988872
3926	4839.893967
3927	4839.86536
3928	4839.828416
3929	4839.758431
3930	4839.754308
3931	4839.680617
3932	4839.674323
3933	4839.6457
3934	4839.581348
3935	4839.557776
3936	4839.438313
3937	4839.377577
3938	4839.371731
3939	4839.366622
3940	4839.355384
3941	4839.349329
3942	4839.204015
3943	4839.195047
3944	4839.142876
3945	4839.137097
3946	4839.12625
3947	4839.122746
3948	4839.102993
3949	4838.919216
3950	4838.91418
3951	4838.909812
3952	4838.804142
3953	4838.800523
3954	4838.794162
3955	4838.648871
3956	4838.641921
3957	4838.636754
3958	4838.632238
3959	4838.616008
3960	4838.610643
3961	4838.607075
3962	4838.600461
3963	4838.582085
3964	4838.534747
3965	4838.493875
3966	4838.48825
3967	4838.483629
3968	4838.461237
3969	4838.428399
3970	4838.312997
3971	4838.304698
3972	4838.268101
3973	4838.166564
3974	4838.132284
3975	4838.125563
3976	4838.101577
3977	4837.963929
3978	4837.889763
3979	4837.877087
3980	4837.870882
3981	4837.854383
3982	4837.80744
3983	4837.794395
3984	4837.755708
3985	4837.749254
3986	4837.730141
3987	4837.718627
3988	4837.713714
3989	4837.708134
3990	4837.655105
3991	4837.614871
3992	4837.61145
3993	4837.597556
3994	4837.594028
3995	4837.557774
3996	4837.552515
3997	4837.396319
3998	4837.3896
3999	4837.385259
4000	4837.316538
4001	4837.306327
4002	4837.298966
4003	4837.233342
4004	4837.229321
4005	4837.225889
4006	4837.219519
4007	4837.213785
4008	4837.188127
4009	4837.182981
4010	4837.175829
4011	4837.16845
4012	4837.161431
4013	4837.155298
4014	4837.127402
4015	4837.080292
4016	4837.028956
4017	4837.012531
4018	4837.009087
4019	4836.937178
4020	4836.932622
4021	4836.921391
4022	4836.917015
4023	4836.909656
4024	4836.878357
4025	4836.857304
4026	4836.849874
4027	4836.783992
4028	4836.775345
4029	4836.752415
4030	4836.673545
4031	4836.6694
4032	4836.663844
4033	4836.618285
4034	4836.603979
4035	4836.595905
4036	4836.499829
4037	4836.492196
4038	4836.484072
4039	4836.474527
4040	4836.470269
4041	4836.466253
4042	4836.432553
4043	4836.423898
4044	4836.382796
4045	4836.268956
4046	4836.257916
4047	4836.253097
4048	4836.24823
4049	4836.243315
4050	4836.124467
4051	4836.116336
4052	4836.085681
4053	4836.078536
4054	4836.070432
4055	4835.988989
4056	4835.948444
4057	4835.94254
4058	4835.884826
4059	4835.878609
4060	4835.875671
4061	4835.871615
4062	4835.851485
4063	4835.795112
4064	4835.718516
4065	4835.680827
4066	4835.650237
4067	4835.642884
4068	4835.638153
4069	4835.616005
4070	4835.59723
4071	4835.54859
4072	4835.544159
4073	4835.507933
4074	4835.50003
4075	4835.492799
4076	4835.406661
4077	4835.396972
4078	4835.347797
4079	4835.334446
4080	4835.264876
4081	4835.255316
4082	4835.189759
4083	4835.164957
4084	4835.124791
4085	4835.115586
4086	4835.110256
4087	4835.02752
4088	4835.015728
4089	4834.927354
4090	4834.88469
4091	4834.864663
4092	4834.839445
4093	4834.833868
4094	4834.789612
4095	4834.760043
4096	4834.74254
4097	4834.602336
4098	4834.596109
4099	4834.587835
4100	4834.563524
4101	4834.558862
4102	4834.414334
4103	4834.381141
4104	4834.246555
4105	4834.240494
4106	4834.236962
4107	4834.175785
4108	4834.169129
4109	4834.159434
4110	4834.150877
4111	4834.141289
4112	4834.126176
4113	4834.07466
4114	4834.064741
4115	4834.0603
4116	4834.045358
4117	4834.03515
4118	4834.01942
4119	4834.009513
4120	4833.996837
4121	4833.991292
4122	4833.981076
4123	4833.964695
4124	4833.952153
4125	4833.942148
4126	4833.785098
4127	4833.61542
4128	4833.601226
4129	4833.531301
4130	4833.527576
4131	4833.484343
4132	4833.47731
4133	4833.405215
4134	4833.368429
4135	4833.275353
4136	4833.231969
4137	4833.155363
4138	4833.087061
4139	4833.062433
4140	4833.057875
4141	4833.03736
4142	4833.030834
4143	4833.018076
4144	4832.953144
4145	4832.880407
4146	4832.816727
4147	4832.797983
4148	4832.596991
4149	4832.506955
4150	4832.493523
4151	4832.41739
4152	4832.290791
4153	4832.285896
4154	4832.281545
4155	4832.265341
4156	4832.246149
4157	4832.231649
4158	4832.199297
4159	4832.183891
4160	4832.179463
4161	4832.169321
4162	4832.165899
4163	4832.058888
4164	4832.052305
4165	4832.044569
4166	4831.974376
4167	4831.953813
4168	4831.947138
4169	4831.881047
4170	4831.838475
4171	4831.789712
4172	4831.687864
4173	4831.672269
4174	4831.667575
4175	4831.65089
4176	4831.630795
4177	4831.555649
4178	4831.544995
4179	4831.540224
4180	4831.534811
4181	4831.529277
4182	4831.522737
4183	4831.510102
4184	4831.503022
4185	4831.452953
4186	4831.391799
4187	4831.381488
4188	4831.364325
4189	4831.356061
4190	4831.346251
4191	4831.340017
4192	4831.335772
4193	4831.329184
4194	4831.253837
4195	4831.162767
4196	4831.132185
4197	4831.12218
4198	4831.116508
4199	4831.112689
4200	4831.085268
4201	4830.893677
4202	4830.861217
4203	4830.858271
4204	4830.848779
4205	4830.84486
4206	4830.830319
4207	4830.794713
4208	4830.730252
4209	4830.721853
4210	4830.663643
4211	4830.657529
4212	4830.555371
4213	4830.550983
4214	4830.445885
4215	4830.440253
4216	4830.436429
4217	4830.43033
4218	4830.399398
4219	4830.394893
4220	4830.341138
4221	4830.332272
4222	4830.260167
4223	4830.11724
4224	4830.052641
4225	4829.98584
4226	4829.971836
4227	4829.958173
